# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-07-31 15:17:49 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08096500 Brazos Rv at Waco, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08096500
#            TS   parameter     statistic     Description
#        135077       00060     00001     Discharge, cubic feet per second (Maximum)
#        135078       00060     00002     Discharge, cubic feet per second (Minimum)
#        135079       00060     00003     Discharge, cubic feet per second (Mean)
#        135080       00065     00001     Gage height, feet (Maximum)
#        135081       00065     00002     Gage height, feet (Minimum)
#        135082       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
# 
agency_cd	site_no	datetime	135077_00060_00001	135077_00060_00001_cd	135078_00060_00002	135078_00060_00002_cd	135079_00060_00003	135079_00060_00003_cd	135080_00065_00001	135080_00065_00001_cd	135081_00065_00002	135081_00065_00002_cd	135082_00065_00003	135082_00065_00003_cd
USGS	08096500	2008-06-29	2330	A	390	A	1200	A	5.10	A	2.27	A	3.58	A
USGS	08096500	2008-06-30	925	A	291	A	560	A	3.26	A	2.05	A	2.59	A
USGS	08096500	2008-07-01	1900	A	259	A	969	A	4.61	A	1.98	A	3.23	A
USGS	08096500	2008-07-02	446	A	121	A	217	A	2.39	A	1.65	A	1.88	A
USGS	08096500	2008-07-03	742	A	105	A	393	A	2.95	A	1.60	A	2.24	A
USGS	08096500	2008-07-04	351	A	98.2	A	184	A	2.18	A	1.58	A	1.80	A
USGS	08096500	2008-07-05	111	A	56.7	A	84.3	A	1.62	A	1.44	A	1.53	A
USGS	08096500	2008-07-06	76.2	A	54.1	A	64.3	A	1.51	A	1.43	A	1.47	A
USGS	08096500	2008-07-07	64.7	A	54.1	A	58.6	A	1.47	A	1.43	A	1.45	A
USGS	08096500	2008-07-08	62.0	A	42.3	A	56.2	A	1.46	A	1.38	A	1.44	A
USGS	08096500	2008-07-09	62.0	A	44.5	A	54.3	A	1.46	A	1.39	A	1.43	A
USGS	08096500	2008-07-10	54.1	A	42.3	A	49.5	A	1.43	A	1.38	A	1.41	A
USGS	08096500	2008-07-11	54.1	A	42.3	A	49.0	A	1.43	A	1.38	A	1.41	A
USGS	08096500	2008-07-12	51.6	A	40.1	A	46.6	A	1.42	A	1.37	A	1.40	A
USGS	08096500	2008-07-13	56.7	A	44.5	A	49.9	A	1.44	A	1.39	A	1.41	A
USGS	08096500	2008-07-14	62.0	A	49.2	A	55.9	A	1.46	A	1.41	A	1.44	A
USGS	08096500	2008-07-15	1980	A	51.6	A	1060	A	4.70	A	1.42	A	3.34	A
USGS	08096500	2008-07-16	3180	A	437	A	1680	A	6.02	A	2.37	A	4.20	A
USGS	08096500	2008-07-17	437	A	118	A	211	A	2.37	A	1.64	A	1.86	A
USGS	08096500	2008-07-18	408	A	98.2	A	252	A	2.31	A	1.58	A	1.95	A
USGS	08096500	2008-07-19	229	A	76.2	A	129	A	1.91	A	1.51	A	1.66	A
USGS	08096500	2008-07-20	76.2	A	46.8	A	62.4	A	1.51	A	1.40	A	1.46	A
USGS	08096500	2008-07-21	56.7	A	40.1	A	48.0	A	1.44	A	1.37	A	1.40	A
USGS	08096500	2008-07-22	2120	A	42.3	A	1020	A	4.86	A	1.38	A	3.25	A
USGS	08096500	2008-07-23	408	A	115	A	206	A	2.31	A	1.63	A	1.85	A
USGS	08096500	2008-07-24	237	A	95.1	A	156	A	1.93	A	1.57	A	1.73	A
USGS	08096500	2008-07-25	95.1	A	51.6	A	67.9	A	1.57	A	1.42	A	1.48	A
USGS	08096500	2008-07-26	51.6	A	36.0	A	43.7	A	1.42	A	1.35	A	1.39	A
USGS	08096500	2008-07-27	40.1	A	28.5	A	34.2	A	1.37	A	1.31	A	1.34	A
USGS	08096500	2008-07-28	32.1	A	23.5	A	28.3	A	1.33	A	1.28	A	1.31	A
USGS	08096500	2008-07-29	346	A	23.5	A	129	A	2.17	A	1.28	A	1.60	A
USGS	08096500	2008-07-30	323	A	164	A	251	A	2.12	A	1.76	A	1.96	A
USGS	08096500	2008-07-31	1280	A	194	A	696	A	3.80	A	1.83	A	2.81	A
USGS	08096500	2008-08-01	2090	A	441	A	1110	A	4.83	A	2.38	A	3.47	A
USGS	08096500	2008-08-02	2900	A	413	A	1510	A	5.73	A	2.32	A	3.97	A
USGS	08096500	2008-08-03	2500	A	385	A	1280	A	5.30	A	2.26	A	3.68	A
USGS	08096500	2008-08-04	2380	A	408	A	1230	A	5.16	A	2.31	A	3.62	A
USGS	08096500	2008-08-05	1700	A	319	A	901	A	4.36	A	2.11	A	3.15	A
USGS	08096500	2008-08-06	432	A	233	A	308	A	2.36	A	1.92	A	2.09	A
USGS	08096500	2008-08-07	863	A	194	A	490	A	3.16	A	1.83	A	2.45	A
USGS	08096500	2008-08-08	1790	A	282	A	930	A	4.46	A	2.03	A	3.18	A
USGS	08096500	2008-08-09	1660	A	296	A	872	A	4.30	A	2.06	A	3.10	A
USGS	08096500	2008-08-10	395	A	229	A	309	A	2.28	A	1.91	A	2.09	A
USGS	08096500	2008-08-11	1560	A	181	A	841	A	4.18	A	1.80	A	3.04	A
USGS	08096500	2008-08-12	893	A	229	A	519	A	3.21	A	1.91	A	2.52	A
USGS	08096500	2008-08-13	635	A	152	A	373	A	2.76	A	1.73	A	2.22	A
USGS	08096500	2008-08-14	1210	A	229	A	656	A	3.70	A	1.91	A	2.75	A
USGS	08096500	2008-08-15	1360	A	300	A	765	A	3.91	A	2.07	A	2.94	A
USGS	08096500	2008-08-16	361	A	181	A	272	A	2.20	A	1.80	A	2.01	A
USGS	08096500	2008-08-17	380	A	148	A	258	A	2.25	A	1.72	A	1.97	A
USGS	08096500	2008-08-18	1820	A	140	A	608	A	4.50	A	1.70	A	2.57	A
USGS	08096500	2008-08-19	4590	A	181	A	997	A	7.37	A	1.80	A	3.01	A
USGS	08096500	2008-08-20	2840	A	254	A	985	A	5.67	A	1.89	A	3.18	A
USGS	08096500	2008-08-21	618	A	160	A	370	A	2.67	A	1.67	A	2.14	A
USGS	08096500	2008-08-22	796	A	337	A	535	A	2.99	A	2.08	A	2.49	A
USGS	08096500	2008-08-23	1130	A	282	A	654	A	3.53	A	1.95	A	2.69	A
USGS	08096500	2008-08-24	500	A	263	A	370	A	2.43	A	1.91	A	2.15	A
USGS	08096500	2008-08-25	263	A	115	A	164	A	1.91	A	1.55	A	1.68	A
USGS	08096500	2008-08-26	587	A	98.2	A	312	A	2.61	A	1.50	A	2.00	A
USGS	08096500	2008-08-27	380	A	121	A	208	A	2.17	A	1.57	A	1.78	A
USGS	08096500	2008-08-28	869	A	115	A	504	A	3.12	A	1.55	A	2.41	A
USGS	08096500	2008-08-29	1560	A	246	A	839	A	4.16	A	1.87	A	2.99	A
USGS	08096500	2008-08-30	422	A	129	A	219	A	2.27	A	1.59	A	1.80	A
USGS	08096500	2008-08-31	129	A	85.5	A	102	A	1.59	A	1.46	A	1.51	A
USGS	08096500	2008-09-01	85.5	A	62.0	A	76.0	A	1.46	A	1.38	A	1.43	A
USGS	08096500	2008-09-02	969	A	64.7	A	503	A	3.28	A	1.39	A	2.38	A
USGS	08096500	2008-09-03	1390	A	254	A	753	A	3.93	A	1.89	A	2.85	A
USGS	08096500	2008-09-04	404	A	108	A	205	A	2.22	A	1.53	A	1.77	A
USGS	08096500	2008-09-05	1050	A	95.1	A	536	A	3.41	A	1.49	A	2.44	A
USGS	08096500	2008-09-06	1580	A	305	A	866	A	4.19	A	2.01	A	3.04	A
USGS	08096500	2008-09-07	943	A	291	A	584	A	3.24	A	1.97	A	2.58	A
USGS	08096500	2008-09-08	826	A	254	A	529	A	3.05	A	1.89	A	2.47	A
USGS	08096500	2008-09-09	432	A	129	A	230	A	2.29	A	1.59	A	1.83	A
USGS	08096500	2008-09-10	300	A	101	A	166	A	1.99	A	1.51	A	1.67	A
USGS	08096500	2008-09-11	375	A	212	A	285	A	2.16	A	1.79	A	1.96	A
USGS	08096500	2008-09-12	337	A	148	A	217	A	2.08	A	1.64	A	1.80	A
USGS	08096500	2008-09-13	1120	A	136	A	617	A	3.52	A	1.61	A	2.60	A
USGS	08096500	2008-09-14	480	A	115	A	230	A	2.39	A	1.55	A	1.83	A
USGS	08096500	2008-09-15	115	A	56.7	A	82.3	A	1.55	A	1.36	A	1.45	A
USGS	08096500	2008-09-16	64.7	A	46.8	A	58.2	A	1.39	A	1.32	A	1.37	A
USGS	08096500	2008-09-17	49.2	A	44.5	A	47.8	A	1.33	A	1.31	A	1.32	A
USGS	08096500	2008-09-18	54.1	A	46.8	A	50.9	A	1.35	A	1.32	A	1.34	A
USGS	08096500	2008-09-19	56.7	A	44.5	A	51.9	A	1.36	A	1.31	A	1.34	A
USGS	08096500	2008-09-20	49.2	A	42.3	A	45.5	A	1.33	A	1.30	A	1.31	A
USGS	08096500	2008-09-21	46.8	A	40.1	A	43.8	A	1.32	A	1.29	A	1.31	A
USGS	08096500	2008-09-22	51.6	A	42.3	A	45.5	A	1.34	A	1.30	A	1.31	A
USGS	08096500	2008-09-23	49.2	A	42.3	A	45.2	A	1.33	A	1.30	A	1.31	A
USGS	08096500	2008-09-24	346	A	46.8	A	178	A	2.10	A	1.32	A	1.67	A
USGS	08096500	2008-09-25	465	A	164	A	301	A	2.36	A	1.68	A	1.99	A
USGS	08096500	2008-09-26	856	A	259	A	526	A	3.10	A	1.90	A	2.46	A
USGS	08096500	2008-09-27	1110	A	246	A	633	A	3.50	A	1.87	A	2.65	A
USGS	08096500	2008-09-28	385	A	203	A	254	A	2.18	A	1.77	A	1.89	A
USGS	08096500	2008-09-29	2250	A	148	A	754	A	5.01	A	1.64	A	2.73	A
USGS	08096500	2008-09-30	713	A	51.6	A	164	A	2.85	A	1.34	A	1.65	A
USGS	08096500	2008-10-01	887	A	56.7	A	281	A	3.15	A	1.36	A	1.92	A
USGS	08096500	2008-10-02	784	A	51.6	A	207	A	2.97	A	1.34	A	1.74	A
USGS	08096500	2008-10-03	1030	A	85.5	A	552	A	3.38	A	1.46	A	2.48	A
USGS	08096500	2008-10-04	404	A	185	A	275	A	2.22	A	1.73	A	1.94	A
USGS	08096500	2008-10-05	581	A	190	A	373	A	2.60	A	1.74	A	2.15	A
USGS	08096500	2008-10-06	1110	A	233	A	486	A	3.51	A	1.84	A	2.36	A
USGS	08096500	2008-10-07	2230	A	351	A	916	A	4.99	A	2.11	A	3.12	A
USGS	08096500	2008-10-08	893	A	105	A	366	A	3.16	A	1.52	A	2.13	A
USGS	08096500	2008-10-09	679	A	46.8	A	215	A	2.79	A	1.32	A	1.77	A
USGS	08096500	2008-10-10	380	A	44.5	A	231	A	2.17	A	1.31	A	1.82	A
USGS	08096500	2008-10-11	1200	A	246	A	678	A	3.65	A	1.87	A	2.73	A
USGS	08096500	2008-10-12	380	A	148	A	258	A	2.17	A	1.64	A	1.90	A
USGS	08096500	2008-10-13	356	A	144	A	232	A	2.12	A	1.63	A	1.84	A
USGS	08096500	2008-10-14	1010	A	337	A	639	A	3.36	A	2.08	A	2.68	A
USGS	08096500	2008-10-15	1100	A	208	A	559	A	3.49	A	1.78	A	2.51	A
USGS	08096500	2008-10-16	679	A	323	A	562	A	2.79	A	2.05	A	2.55	A
USGS	08096500	2008-10-17	323	A	172	A	247	A	2.05	A	1.70	A	1.87	A
USGS	08096500	2008-10-18	545	A	190	A	347	A	2.53	A	1.74	A	2.09	A
USGS	08096500	2008-10-19	404	A	160	A	244	A	2.22	A	1.67	A	1.86	A
USGS	08096500	2008-10-20	268	A	108	A	175	A	1.92	A	1.53	A	1.70	A
USGS	08096500	2008-10-21	624	A	88.7	A	332	A	2.68	A	1.47	A	2.04	A
USGS	08096500	2008-10-22	427	A	168	A	280	A	2.28	A	1.69	A	1.95	A
USGS	08096500	2008-10-23	351	A	160	A	255	A	2.11	A	1.67	A	1.89	A
USGS	08096500	2008-10-24	314	A	129	A	199	A	2.03	A	1.59	A	1.76	A
USGS	08096500	2008-10-25	328	A	181	A	249	A	2.06	A	1.72	A	1.88	A
USGS	08096500	2008-10-26	300	A	156	A	218	A	1.99	A	1.66	A	1.80	A
USGS	08096500	2008-10-27	282	A	144	A	208	A	1.95	A	1.63	A	1.78	A
USGS	08096500	2008-10-28	296	A	140	A	216	A	1.98	A	1.62	A	1.80	A
USGS	08096500	2008-10-29	300	A	148	A	223	A	2.00	A	1.64	A	1.82	A
USGS	08096500	2008-10-30	351	A	152	A	244	A	2.11	A	1.65	A	1.86	A
USGS	08096500	2008-10-31	950	A	220	A	542	A	3.25	A	1.81	A	2.48	A
USGS	08096500	2008-11-01	451	A	208	A	302	A	2.33	A	1.78	A	2.00	A
USGS	08096500	2008-11-02	540	A	185	A	349	A	2.51	A	1.73	A	2.10	A
USGS	08096500	2008-11-03	408	A	185	A	282	A	2.23	A	1.73	A	1.95	A
USGS	08096500	2008-11-04	413	A	156	A	273	A	2.24	A	1.66	A	1.93	A
USGS	08096500	2008-11-05	925	A	259	A	580	A	3.21	A	1.90	A	2.57	A
USGS	08096500	2008-11-06	470	A	216	A	330	A	2.37	A	1.80	A	2.06	A
USGS	08096500	2008-11-07	685	A	181	A	426	A	2.80	A	1.72	A	2.26	A
USGS	08096500	2008-11-08	581	A	160	A	350	A	2.60	A	1.67	A	2.10	A
USGS	08096500	2008-11-09	418	A	190	A	323	A	2.25	A	1.74	A	2.04	A
USGS	08096500	2008-11-10	530	A	111	A	284	A	2.49	A	1.54	A	1.95	A
USGS	08096500	2008-11-11	1280	A	475	A	789	A	3.77	A	2.38	A	2.96	A
USGS	08096500	2008-11-12	475	A	220	A	320	A	2.38	A	1.81	A	2.04	A
USGS	08096500	2008-11-13	342	A	164	A	257	A	2.09	A	1.68	A	1.89	A
USGS	08096500	2008-11-14	309	A	95.1	A	185	A	2.02	A	1.49	A	1.72	A
USGS	08096500	2008-11-15	95.1	A	34.0	A	70.6	A	1.49	A	1.26	A	1.41	A
USGS	08096500	2008-11-16	608	A	32.1	A	278	A	2.65	A	1.25	A	1.88	A
USGS	08096500	2008-11-17	385	A	101	A	196	A	2.18	A	1.51	A	1.75	A
USGS	08096500	2008-11-18	101	A	59.3	A	75.9	A	1.51	A	1.37	A	1.43	A
USGS	08096500	2008-11-19	237	A	51.6	A	95.8	A	1.85	A	1.34	A	1.47	A
USGS	08096500	2008-11-20	241	A	76.2	A	164	A	1.86	A	1.43	A	1.67	A
USGS	08096500	2008-11-21	160	A	49.2	A	65.7	A	1.67	A	1.33	A	1.39	A
USGS	08096500	2008-11-22	216	A	111	A	168	A	1.80	A	1.54	A	1.69	A
USGS	08096500	2008-11-23	437	A	101	A	293	A	2.30	A	1.51	A	1.97	A
USGS	08096500	2008-11-24	199	A	59.3	A	124	A	1.76	A	1.37	A	1.57	A
USGS	08096500	2008-11-25	356	A	49.2	A	76.9	A	2.12	A	1.33	A	1.42	A
USGS	08096500	2008-11-26	530	A	172	A	355	A	2.49	A	1.70	A	2.11	A
USGS	08096500	2008-11-27	241	A	140	A	189	A	1.86	A	1.62	A	1.74	A
USGS	08096500	2008-11-28	140	A	70.3	A	99.7	A	1.62	A	1.41	A	1.50	A
USGS	08096500	2008-11-29	76.2	A	44.5	A	67.1	A	1.43	A	1.31	A	1.40	A
USGS	08096500	2008-11-30	545	A	44.5	A	245	A	2.53	A	1.31	A	1.82	A
USGS	08096500	2008-12-01	702	A	208	A	433	A	2.83	A	1.78	A	2.28	A
USGS	08096500	2008-12-02	1070	A	212	A	577	A	3.45	A	1.79	A	2.55	A
USGS	08096500	2008-12-03	1080	A	172	A	553	A	3.46	A	1.70	A	2.50	A
USGS	08096500	2008-12-04	300	A	85.5	A	124	A	2.00	A	1.46	A	1.57	A
USGS	08096500	2008-12-05	456	A	168	A	312	A	2.34	A	1.69	A	2.02	A
USGS	08096500	2008-12-06	1620	A	216	A	554	A	4.24	A	1.80	A	2.46	A
USGS	08096500	2008-12-07	1590	A	224	A	659	A	4.20	A	1.82	A	2.67	A
USGS	08096500	2008-12-08	702	A	216	A	474	A	2.83	A	1.80	A	2.36	A
USGS	08096500	2008-12-09	1680	A	342	A	863	A	4.31	A	2.09	A	3.04	A
USGS	08096500	2008-12-10	674	A	233	A	454	A	2.78	A	1.84	A	2.32	A
USGS	08096500	2008-12-11	1410	A	566	A	910	A	3.95	A	2.57	A	3.17	A
USGS	08096500	2008-12-12	918	A	190	A	475	A	3.20	A	1.74	A	2.35	A
USGS	08096500	2008-12-13	370	A	185	A	273	A	2.15	A	1.73	A	1.93	A
USGS	08096500	2008-12-14	437	A	181	A	355	A	2.30	A	1.72	A	2.11	A
USGS	08096500	2008-12-15	906	A	185	A	475	A	3.18	A	1.73	A	2.36	A
USGS	08096500	2008-12-16	912	A	314	A	548	A	3.19	A	2.03	A	2.51	A
USGS	08096500	2008-12-17	314	A	108	A	179	A	2.03	A	1.53	A	1.71	A
USGS	08096500	2008-12-18	108	A	82.3	A	95.9	A	1.53	A	1.45	A	1.49	A
USGS	08096500	2008-12-19	88.7	A	64.7	A	78.9	A	1.47	A	1.39	A	1.44	A
USGS	08096500	2008-12-20	92.0	A	59.3	A	72.6	A	1.48	A	1.37	A	1.42	A
USGS	08096500	2008-12-21	62.0	A	36.0	A	47.4	A	1.38	A	1.27	A	1.32	A
USGS	08096500	2008-12-22	46.8	A	36.0	A	41.5	A	1.32	A	1.27	A	1.30	A
USGS	08096500	2008-12-23	62.0	A	46.8	A	55.7	A	1.38	A	1.32	A	1.36	A
USGS	08096500	2008-12-24	85.5	A	44.5	A	62.4	A	1.46	A	1.31	A	1.38	A
USGS	08096500	2008-12-25	59.3	A	42.3	A	48.3	A	1.37	A	1.30	A	1.33	A
USGS	08096500	2008-12-26	98.2	A	49.2	A	63.8	A	1.50	A	1.33	A	1.38	A
USGS	08096500	2008-12-27	164	A	34.0	A	92.0	A	1.68	A	1.26	A	1.47	A
USGS	08096500	2008-12-28	46.8	A	21.9	A	32.9	A	1.32	A	1.19	A	1.25	A
USGS	08096500	2008-12-29	49.2	A	44.5	A	47.4	A	1.33	A	1.31	A	1.32	A
USGS	08096500	2008-12-30	54.1	A	44.5	A	47.3	A	1.35	A	1.31	A	1.32	A
USGS	08096500	2008-12-31	59.3	A	36.0	A	49.4	A	1.37	A	1.27	A	1.33	A
USGS	08096500	2009-01-01	51.6	A	36.0	A	41.0	A	1.34	A	1.27	A	1.29	A
USGS	08096500	2009-01-02	56.7	A	42.3	A	51.5	A	1.36	A	1.30	A	1.34	A
USGS	08096500	2009-01-03	64.7	A	51.6	A	57.0	A	1.39	A	1.34	A	1.36	A
USGS	08096500	2009-01-04	88.7	A	28.5	A	53.0	A	1.47	A	1.23	A	1.34	A
USGS	08096500	2009-01-05	177	A	25.1	A	80.6	A	1.71	A	1.21	A	1.42	A
USGS	08096500	2009-01-06	132	A	62.0	A	93.9	A	1.60	A	1.38	A	1.49	A
USGS	08096500	2009-01-07	67.5	A	46.8	A	55.0	A	1.40	A	1.32	A	1.35	A
USGS	08096500	2009-01-08	56.7	A	44.5	A	50.0	A	1.36	A	1.31	A	1.33	A
USGS	08096500	2009-01-09	328	A	44.5	A	225	A	2.06	A	1.31	A	1.81	A
USGS	08096500	2009-01-10	190	A	34.0	A	106	A	1.74	A	1.26	A	1.51	A
USGS	08096500	2009-01-11	404	A	30.3	A	189	A	2.22	A	1.24	A	1.68	A
USGS	08096500	2009-01-12	300	A	148	A	212	A	2.00	A	1.64	A	1.79	A
USGS	08096500	2009-01-13	229	A	121	A	142	A	1.83	A	1.57	A	1.62	A
USGS	08096500	2009-01-14	470	A	156	A	315	A	2.37	A	1.66	A	2.02	A
USGS	08096500	2009-01-15	185	A	121	A	151	A	1.73	A	1.57	A	1.65	A
USGS	08096500	2009-01-16	160	A	95.1	A	127	A	1.67	A	1.49	A	1.58	A
USGS	08096500	2009-01-17	203	A	108	A	159	A	1.77	A	1.53	A	1.66	A
USGS	08096500	2009-01-18	156	A	70.3	A	104	A	1.66	A	1.41	A	1.52	A
USGS	08096500	2009-01-19	203	A	82.3	A	132	A	1.77	A	1.45	A	1.59	A
USGS	08096500	2009-01-20	160	A	70.3	A	128	A	1.67	A	1.41	A	1.58	A
USGS	08096500	2009-01-21	224	A	101	A	133	A	1.82	A	1.51	A	1.60	A
USGS	08096500	2009-01-22	361	A	152	A	266	A	2.13	A	1.65	A	1.92	A
USGS	08096500	2009-01-23	224	A	129	A	179	A	1.82	A	1.59	A	1.71	A
USGS	08096500	2009-01-24	208	A	121	A	167	A	1.78	A	1.57	A	1.68	A
USGS	08096500	2009-01-25	172	A	95.1	A	134	A	1.70	A	1.49	A	1.60	A
USGS	08096500	2009-01-26	190	A	115	A	152	A	1.74	A	1.55	A	1.65	A
USGS	08096500	2009-01-27	309	A	132	A	228	A	2.02	A	1.60	A	1.83	A
USGS	08096500	2009-01-28	172	A	79.2	A	115	A	1.70	A	1.44	A	1.55	A
USGS	08096500	2009-01-29	246	A	132	A	188	A	1.87	A	1.60	A	1.74	A
USGS	08096500	2009-01-30	140	A	64.7	A	94.3	A	1.62	A	1.39	A	1.49	A
USGS	08096500	2009-01-31	273	A	79.2	A	200	A	1.93	A	1.44	A	1.76	A
USGS	08096500	2009-02-01	129	A	79.2	A	99.4	A	1.59	A	1.44	A	1.50	A
USGS	08096500	2009-02-02	101	A	36.0	A	52.6	A	1.51	A	1.27	A	1.34	A
USGS	08096500	2009-02-03	51.6	A	36.0	A	43.3	A	1.34	A	1.27	A	1.30	A
USGS	08096500	2009-02-04	44.5	A	36.0	A	40.1	A	1.31	A	1.27	A	1.29	A
USGS	08096500	2009-02-05	49.2	A	36.0	A	39.9	A	1.33	A	1.27	A	1.29	A
USGS	08096500	2009-02-06	49.2	A	40.1	A	43.8	A	1.33	A	1.29	A	1.31	A
USGS	08096500	2009-02-07	54.1	A	42.3	A	49.3	A	1.35	A	1.30	A	1.33	A
USGS	08096500	2009-02-08	62.0	A	36.0	A	45.5	A	1.38	A	1.27	A	1.31	A
USGS	08096500	2009-02-09	530	A	56.7	A	277	A	2.49	A	1.36	A	1.92	A
USGS	08096500	2009-02-10	510	A	62.0	A	113	A	2.45	A	1.38	A	1.53	A
USGS	08096500	2009-02-11	530	A	51.6	A	194	A	2.49	A	1.34	A	1.72	A
USGS	08096500	2009-02-12	56.7	A	44.5	A	51.4	A	1.36	A	1.31	A	1.34	A
USGS	08096500	2009-02-13	152	A	49.2	A	92.3	A	1.65	A	1.33	A	1.47	A
USGS	08096500	2009-02-14	118	A	56.7	A	80.7	A	1.56	A	1.36	A	1.44	A
USGS	08096500	2009-02-15	62.0	A	34.0	A	50.0	A	1.38	A	1.26	A	1.33	A
USGS	08096500	2009-02-16	42.3	A	34.0	A	37.2	A	1.30	A	1.26	A	1.28	A
USGS	08096500	2009-02-17	168	A	40.1	A	92.5	A	1.69	A	1.29	A	1.46	A
USGS	08096500	2009-02-18	152	A	51.6	A	108	A	1.65	A	1.34	A	1.53	A
USGS	08096500	2009-02-19	54.1	A	38.0	A	46.8	A	1.35	A	1.28	A	1.32	A
USGS	08096500	2009-02-20	40.1	A	34.0	A	37.2	A	1.29	A	1.26	A	1.28	A
USGS	08096500	2009-02-21	111	A	23.5	A	54.9	A	1.54	A	1.20	A	1.34	A
USGS	08096500	2009-02-22	28.5	A	17.6	A	21.5	A	1.23	A	1.16	A	1.19	A
USGS	08096500	2009-02-23	40.1	A	28.5	A	32.1	A	1.29	A	1.23	A	1.25	A
USGS	08096500	2009-02-24	49.2	A	36.0	A	41.0	A	1.33	A	1.27	A	1.29	A
USGS	08096500	2009-02-25	46.8	A	42.3	A	43.7	A	1.32	A	1.30	A	1.31	A
USGS	08096500	2009-02-26	51.6	A	44.5	A	48.2	A	1.34	A	1.31	A	1.33	A
USGS	08096500	2009-02-27	70.3	A	42.3	A	53.4	A	1.41	A	1.30	A	1.35	A
USGS	08096500	2009-02-28	67.5	A	30.3	A	46.8	A	1.40	A	1.24	A	1.32	A
USGS	08096500	2009-03-01	229	A	44.5	A	126	A	1.83	A	1.31	A	1.57	A
USGS	08096500	2009-03-02	545	A	136	A	315	A	2.53	A	1.61	A	2.02	A
USGS	08096500	2009-03-03	404	A	144	A	247	A	2.22	A	1.63	A	1.87	A
USGS	08096500	2009-03-04	296	A	121	A	186	A	1.98	A	1.57	A	1.73	A
USGS	08096500	2009-03-05	203	A	115	A	153	A	1.77	A	1.55	A	1.65	A
USGS	08096500	2009-03-06	164	A	108	A	141	A	1.68	A	1.53	A	1.62	A
USGS	08096500	2009-03-07	194	A	115	A	149	A	1.75	A	1.55	A	1.64	A
USGS	08096500	2009-03-08	212	A	129	A	166	A	1.79	A	1.59	A	1.68	A
USGS	08096500	2009-03-09	212	A	111	A	164	A	1.79	A	1.54	A	1.68	A
USGS	08096500	2009-03-10	212	A	118	A	163	A	1.79	A	1.56	A	1.67	A
USGS	08096500	2009-03-11	1540	A	168	A	435	A	4.13	A	1.69	A	2.25	A
USGS	08096500	2009-03-12	8010	A	1540	A	5020	A	10.08	A	4.13	A	7.53	A
USGS	08096500	2009-03-13	3390	A	1030	A	1830	A	6.23	A	3.39	A	4.45	A
USGS	08096500	2009-03-14	4620	A	1310	A	3110	A	7.40	A	3.81	A	5.87	A
USGS	08096500	2009-03-15	1310	A	530	A	737	A	3.81	A	2.49	A	2.87	A
USGS	08096500	2009-03-16	530	A	346	A	404	A	2.49	A	2.10	A	2.22	A
USGS	08096500	2009-03-17	395	A	246	A	304	A	2.20	A	1.87	A	2.00	A
USGS	08096500	2009-03-18	319	A	220	A	272	A	2.04	A	1.81	A	1.93	A
USGS	08096500	2009-03-19	314	A	203	A	258	A	2.03	A	1.77	A	1.90	A
USGS	08096500	2009-03-20	296	A	172	A	227	A	1.98	A	1.70	A	1.83	A
USGS	08096500	2009-03-21	259	A	164	A	215	A	1.90	A	1.68	A	1.80	A
USGS	08096500	2009-03-22	259	A	148	A	209	A	1.90	A	1.64	A	1.78	A
USGS	08096500	2009-03-23	263	A	177	A	218	A	1.91	A	1.71	A	1.80	A
USGS	08096500	2009-03-24	314	A	220	A	261	A	2.03	A	1.81	A	1.90	A
USGS	08096500	2009-03-25	390	A	160	A	241	A	2.19	A	1.67	A	1.86	A
USGS	08096500	2009-03-26	370	A	181	A	237	A	2.15	A	1.72	A	1.85	A
USGS	08096500	2009-03-27	296	A	168	A	216	A	1.98	A	1.69	A	1.80	A
USGS	08096500	2009-03-28	233	A	144	A	186	A	1.84	A	1.63	A	1.73	A
USGS	08096500	2009-03-29	224	A	132	A	186	A	1.82	A	1.60	A	1.73	A
USGS	08096500	2009-03-30	254	A	140	A	197	A	1.89	A	1.62	A	1.76	A
USGS	08096500	2009-03-31	314	A	148	A	217	A	2.03	A	1.64	A	1.80	A
USGS	08096500	2009-04-01	241	A	144	A	193	A	1.86	A	1.63	A	1.75	A
USGS	08096500	2009-04-02	437	A	115	A	268	A	2.30	A	1.55	A	1.92	A
